"","SiteId","Site Name","Report Date","Time Period Ending","Time Interval","0 - 520 cm","521 - 660 cm","661 - 1160 cm","1160+ cm","0 - 10 mph","11 - 15 mph","16 - 20 mph","21 - 25 mph","26 - 30 mph","31 - 35 mph","36 - 40 mph","41 - 45 mph","46 - 50 mph","51 - 55 mph","56 - 60 mph","61 - 70 mph","71 - 80 mph","80+ mph","Avg mph","Total Volume","Name","Longitude","Latitude","Status"
"2343",6867,30361338,2021-05-25,09:44:00,38,86,15,17,8,0,0,9,15,69,25,7,1,0,0,0,0,0,0,26,126,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2344",6867,30361338,2021-05-25,09:59:00,39,98,12,11,10,0,0,2,11,94,21,2,0,1,0,0,0,0,0,27,131,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2345",6867,30361338,2021-05-25,10:14:00,40,103,9,9,8,0,0,0,13,90,26,0,0,0,0,0,0,0,0,27,129,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2346",6867,30361338,2021-05-25,10:29:00,41,96,11,13,7,0,0,0,17,91,15,4,0,0,0,0,0,0,0,27,127,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2347",6867,30361338,2021-05-25,10:44:00,42,105,8,5,2,0,0,0,7,101,9,1,1,1,0,0,0,0,0,27,120,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2348",6867,30361338,2021-05-25,10:59:00,43,112,7,15,9,3,6,6,18,82,26,2,0,0,0,0,0,0,0,23,143,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2349",6867,30361338,2021-05-25,11:14:00,44,93,8,12,6,0,0,5,24,71,17,2,0,0,0,0,0,0,0,26,119,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2350",6867,30361338,2021-05-25,11:29:00,45,114,8,16,7,0,0,1,11,78,53,1,1,0,0,0,0,0,0,28,145,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2351",6867,30361338,2021-05-25,11:44:00,46,122,8,6,9,0,0,0,13,98,31,3,0,0,0,0,0,0,0,28,145,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2352",6867,30361338,2021-05-25,11:59:00,47,103,7,11,2,0,0,0,7,73,36,5,2,0,0,0,0,0,0,28,123,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2353",6867,30361338,2021-05-25,12:14:00,48,105,4,8,7,0,0,7,15,78,19,5,0,0,0,0,0,0,0,26,124,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2354",6867,30361338,2021-05-25,12:29:00,49,103,9,11,9,0,2,4,17,78,24,6,0,1,0,0,0,0,0,26,132,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2355",6867,30361338,2021-05-25,12:44:00,50,106,6,10,7,0,2,4,8,83,29,3,0,0,0,0,0,0,0,27,129,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2356",6867,30361338,2021-05-25,12:59:00,51,109,4,11,8,0,0,3,8,94,25,2,0,0,0,0,0,0,0,27,132,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2357",6867,30361338,2021-05-25,13:14:00,52,117,11,13,10,0,0,0,34,97,18,2,0,0,0,0,0,0,0,26,151,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2358",6867,30361338,2021-05-25,13:29:00,53,87,5,10,12,0,2,1,10,77,22,1,1,0,0,0,0,0,0,27,114,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2359",6867,30361338,2021-05-25,13:44:00,54,84,6,10,2,0,0,0,10,58,33,1,0,0,0,0,0,0,0,28,102,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2360",6867,30361338,2021-05-25,13:59:00,55,120,8,9,7,0,0,2,31,71,38,1,1,0,0,0,0,0,0,27,144,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2361",6867,30361338,2021-05-25,14:14:00,56,106,10,12,8,0,0,0,15,93,22,6,0,0,0,0,0,0,0,27,136,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2362",6867,30361338,2021-05-25,14:29:00,57,119,8,10,6,0,0,1,8,101,31,2,0,0,0,0,0,0,0,28,143,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2363",6867,30361338,2021-05-25,14:44:00,58,112,5,9,11,0,0,7,22,75,32,1,0,0,0,0,0,0,0,26,137,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2364",6867,30361338,2021-05-25,14:59:00,59,117,12,6,5,0,0,0,5,104,24,7,0,0,0,0,0,0,0,28,140,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2365",6867,30361338,2021-05-25,15:14:00,60,96,8,2,9,0,0,1,10,69,30,4,0,1,0,0,0,0,0,28,115,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2366",6867,30361338,2021-05-25,15:29:00,61,128,6,4,6,0,1,2,21,97,19,4,0,0,0,0,0,0,0,26,144,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2367",6867,30361338,2021-05-25,15:44:00,62,154,7,9,15,0,0,6,49,113,15,2,0,0,0,0,0,0,0,25,185,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2368",6867,30361338,2021-05-25,15:59:00,63,170,8,10,8,0,0,8,61,91,32,4,0,0,0,0,0,0,0,25,196,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2369",6867,30361338,2021-05-25,16:14:00,64,136,7,3,5,0,0,0,4,113,31,3,0,0,0,0,0,0,0,28,151,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2370",6867,30361338,2021-05-25,16:29:00,65,114,10,9,4,2,3,9,12,76,30,5,0,0,0,0,0,0,0,24,137,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2371",6867,30361338,2021-05-25,16:44:00,66,135,6,4,9,0,0,0,10,99,42,2,1,0,0,0,0,0,0,28,154,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2372",6867,30361338,2021-05-25,16:59:00,67,145,6,5,3,0,0,0,13,111,32,2,0,0,1,0,0,0,0,28,159,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2373",6867,30361338,2021-05-25,17:14:00,68,156,10,4,4,0,0,2,9,129,30,4,0,0,0,0,0,0,0,27,174,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2374",6867,30361338,2021-05-25,17:29:00,69,184,12,6,9,0,2,14,50,124,21,0,0,0,0,0,0,0,0,25,211,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2375",6867,30361338,2021-05-25,17:44:00,70,140,1,1,8,0,0,0,14,98,32,4,2,0,0,0,0,0,0,28,150,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2376",6867,30361338,2021-05-25,17:59:00,71,134,6,3,2,0,0,0,5,99,39,1,1,0,0,0,0,0,0,28,145,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2377",6867,30361338,2021-05-25,18:14:00,72,156,5,1,3,0,0,0,43,80,41,1,0,0,0,0,0,0,0,27,165,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2378",6867,30361338,2021-05-25,18:29:00,73,123,8,4,3,0,0,0,14,89,24,7,4,0,0,0,0,0,0,28,138,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2379",6867,30361338,2021-05-25,18:44:00,74,111,1,1,4,0,0,0,6,65,32,10,4,0,0,0,0,0,0,29,117,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2380",6867,30361338,2021-05-25,18:59:00,75,57,1,2,1,0,1,0,2,28,27,1,2,0,0,0,0,0,0,29,61,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2381",6867,30361338,2021-05-25,19:14:00,76,78,2,2,5,0,0,0,0,51,26,8,2,0,0,0,0,0,0,29,87,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2382",6867,30361338,2021-05-25,19:29:00,77,52,3,2,2,0,0,0,2,25,19,10,3,0,0,0,0,0,0,30,59,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2383",6867,30361338,2021-05-25,19:44:00,78,46,1,2,1,0,0,0,0,11,22,8,9,0,0,0,0,0,0,33,50,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2384",6867,30361338,2021-05-25,19:59:00,79,56,2,4,1,0,0,1,2,22,20,18,0,0,0,0,0,0,0,30,63,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2385",6867,30361338,2021-05-25,20:14:00,80,42,3,4,2,0,0,0,0,21,23,6,0,1,0,0,0,0,0,30,51,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2386",6867,30361338,2021-05-25,20:29:00,81,33,1,3,1,0,0,0,2,12,18,3,0,1,0,1,0,1,0,31,38,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2387",6867,30361338,2021-05-25,20:44:00,82,53,0,1,1,0,0,0,0,22,25,6,1,0,0,1,0,0,0,31,55,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2388",6867,30361338,2021-05-25,20:59:00,83,34,2,1,0,0,0,0,3,20,8,5,1,0,0,0,0,0,0,29,37,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2389",6867,30361338,2021-05-25,21:14:00,84,19,1,2,3,0,0,0,1,16,5,1,0,1,0,1,0,0,0,29,25,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2390",6867,30361338,2021-05-25,21:29:00,85,32,1,0,1,0,0,0,0,16,11,5,2,0,0,0,0,0,0,30,34,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2391",6867,30361338,2021-05-25,21:44:00,86,16,1,1,1,0,0,0,1,8,6,3,1,0,0,0,0,0,0,30,19,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2392",6867,30361338,2021-05-25,21:59:00,87,29,0,1,0,0,0,0,2,8,13,4,2,1,0,0,0,0,0,31,30,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2393",6867,30361338,2021-05-25,22:14:00,88,21,0,1,0,0,0,0,1,5,6,4,4,1,0,0,1,0,0,33,22,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2394",6867,30361338,2021-05-25,22:29:00,89,25,1,0,2,0,0,1,0,4,14,3,3,0,3,0,0,0,0,33,28,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2395",6867,30361338,2021-05-25,22:44:00,90,22,1,1,1,0,0,0,0,9,9,4,2,0,1,0,0,0,0,32,25,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2396",6867,30361338,2021-05-25,22:59:00,91,10,1,0,0,0,0,0,0,1,7,1,2,0,0,0,0,0,0,33,11,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2397",6867,30361338,2021-05-25,23:14:00,92,6,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,34,6,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2398",6867,30361338,2021-05-25,23:29:00,93,4,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,32,4,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2399",6867,30361338,2021-05-25,23:44:00,94,8,0,0,0,0,0,0,0,4,2,1,0,1,0,0,0,0,0,31,8,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2400",6867,30361338,2021-05-25,23:59:00,95,9,0,1,0,0,0,0,0,3,2,2,2,1,0,0,0,0,0,34,10,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2401",6867,30361338,2021-05-26,00:14:00,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,34,3,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2402",6867,30361338,2021-05-26,00:29:00,1,4,1,2,1,0,0,0,0,2,5,0,1,0,0,0,0,0,0,31,8,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2403",6867,30361338,2021-05-26,00:44:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2404",6867,30361338,2021-05-26,00:59:00,3,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,30,3,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2405",6867,30361338,2021-05-26,01:14:00,4,2,1,2,1,0,0,0,0,1,0,1,3,0,0,1,0,0,0,39,6,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2406",6867,30361338,2021-05-26,01:29:00,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,34,2,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2407",6867,30361338,2021-05-26,01:44:00,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,1,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2408",6867,30361338,2021-05-26,01:59:00,7,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,34,3,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2409",6867,30361338,2021-05-26,02:14:00,8,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,34,3,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2410",6867,30361338,2021-05-26,02:29:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2411",6867,30361338,2021-05-26,02:44:00,10,2,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,34,4,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2412",6867,30361338,2021-05-26,02:59:00,11,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,40,4,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2413",6867,30361338,2021-05-26,03:14:00,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,1,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2414",6867,30361338,2021-05-26,03:29:00,13,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,41,3,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2415",6867,30361338,2021-05-26,03:44:00,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2416",6867,30361338,2021-05-26,03:59:00,15,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,39,2,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2417",6867,30361338,2021-05-26,04:14:00,16,4,0,1,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,39,5,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2418",6867,30361338,2021-05-26,04:29:00,17,6,1,2,2,0,0,0,0,3,3,1,3,1,0,0,0,0,0,34,11,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2419",6867,30361338,2021-05-26,04:44:00,18,2,1,1,2,0,0,0,0,1,3,1,0,1,0,0,0,0,0,34,6,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2420",6867,30361338,2021-05-26,04:59:00,19,1,0,3,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,33,5,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2421",6867,30361338,2021-05-26,05:14:00,20,7,1,1,3,0,0,0,0,1,8,2,1,0,0,0,0,0,0,33,12,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2422",6867,30361338,2021-05-26,05:29:00,21,8,0,2,3,0,0,0,0,2,6,4,1,0,0,0,0,0,0,33,13,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2423",6867,30361338,2021-05-26,05:44:00,22,13,0,2,2,0,0,0,1,3,7,2,0,1,3,0,0,0,0,33,17,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2424",6867,30361338,2021-05-26,05:59:00,23,14,1,1,5,0,0,0,0,7,8,3,2,1,0,0,0,0,0,32,21,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2425",6867,30361338,2021-05-26,06:14:00,24,22,0,5,11,0,0,0,0,17,11,5,1,3,1,0,0,0,0,31,38,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2426",6867,30361338,2021-05-26,06:29:00,25,35,3,4,10,0,0,0,0,21,17,12,1,1,0,0,0,0,0,31,52,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2427",6867,30361338,2021-05-26,06:44:00,26,43,5,6,4,0,0,0,3,7,25,16,4,2,1,0,0,0,0,33,58,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2428",6867,30361338,2021-05-26,06:59:00,27,58,4,15,6,0,0,0,5,28,41,6,3,0,0,0,0,0,0,30,83,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2429",6867,30361338,2021-05-26,07:14:00,28,69,8,9,11,0,0,1,6,54,27,7,0,2,0,0,0,0,0,28,97,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2430",6867,30361338,2021-05-26,07:29:00,29,106,7,13,11,0,0,0,3,102,28,4,0,0,0,0,0,0,0,28,137,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2431",6867,30361338,2021-05-26,07:44:00,30,99,13,10,16,0,0,0,11,80,44,3,0,0,0,0,0,0,0,28,138,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2432",6867,30361338,2021-05-26,07:59:00,31,97,10,16,2,0,0,0,6,78,34,7,0,0,0,0,0,0,0,28,125,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
"2433",6867,30361338,2021-05-26,08:14:00,32,101,10,14,12,0,0,11,20,82,19,3,1,0,0,1,0,0,0,26,137,"TAME Site 30361338 on link A64 eastbound between B1248 near Norton-on-Derwent (east) and B1249- GPS Ref: 485338-474373- Eastbound",-0.694669624285713,54.158104731557,"Active"
